ID_SKU;COD_SKU;COD_SKU_COMPARABLE;DESC_SKU;COD_EAN;ID_MARCA;COD_MARCA;DESC_MARCA;ID_PROVEEDOR;COD_PROVEEDOR;DESC_PROVEEDOR;ID_DIVISION;COD_DIVISION;DESC_DIVISION;ID_DEPARTAMENTO;COD_DEPARTAMENTO;DESC_DEPARTAMENTO;ID_SUBDEPARTAMENTO;COD_SUBDEPARTAMENTO;DESC_SUBDEPARTAMENTO;ID_CLASE;COD_CLASE;DESC_CLASE;ID_SUBCLASE;COD_SUBCLASE;DESC_SUBCLASE;ID_ESTADO;DESC_ESTADO;DESC_PROCEDENCIA;F_PRECIO_COSTO;ELASTICIDAD;FAMILIA;FLG_MMPP
89953223;40048231;;ENDULZANTE NATURAL STEVITA CAJAX150SOBRES;7.90E+12;1999369;STEVITA;STEVITA;63554;2056300406;STEVIA CORPORATION S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;0;Activo;Nacional;27.33;0.067457116;F2122;0
92245018;42873542;;HUEVOS PARDOS TOTTUS X 15 UN;2.00E+12;12430;TOTTUS;TOTTUS;64272;2052819547;AGROPECUARIA LA CHACRA S.R.L.;30019448;J05;FLC;30019475;J0501;FIAMBRERIA;30019559;J050102;HUEVOS FRESCOS;30020802;J05010202;GALLINA;91438233;J0501020204;REGULARES;98;Purgado;Nacional;9.2;;;1
92719410;43535027;;PLANCHA HUEVO ROJO LA CALERA X30UN;2.00E+12;2001387;LACALERA;LA CALERA;999999;999999;MULTIPROVEEDOR PERECECIBLES - HIPER;30019448;J05;FLC;30019475;J0501;FIAMBRERIA;30019559;J050102;HUEVOS FRESCOS;30020802;J05010202;GALLINA;91438233;J0501020204;REGULARES;1;Inactivo;Nacional;14.42;2.75778033;F5842;0
92753256;43598641;;HUEVO PARDOS AVIVEL PET X 15UN;7.75E+12;2013106;AVIVEL;AVIVEL;63694;2052408881;AVIVEL SAC;30019448;J05;FLC;30019475;J0501;FIAMBRERIA;30019559;J050102;HUEVOS FRESCOS;30020802;J05010202;GALLINA;91438233;J0501020204;REGULARES;0;Activo;Nacional;7.7;;;0
92151366;42725373;;F STEVIA CORONEL 50G;2.00E+12;2002740;NUTRASTEVI;NUTRASTEVIA;1021060;2060900137;PRODUCTOS SALUDABLES RIWI E.I.R.L.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;98;Purgado;Nacional;50.76;;;0
91510471;41838311;;PAPEL HIG ELITE SEASONS DOB HJ COCONUT BOL X24UND;7.76E+12;8752;ELITE;ELITE;8104;2026635233;SOFTYS PERU S.A.C.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;17.69;;;0
90223680;40417026;;VIDA STEVIA ENDULZANTE NATURAL  FR 100 UNID;7.71E+12;2000424;VIDA STEVI;VIDA STEVIA;63554;2056300406;STEVIA CORPORATION S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;98;Purgado;Nacional;10.6;;;0
92167063;42747594;;F ERITRITOL;2.00E+12;2010695;NUT&ME;NUT&ME;1013822;2060312853;CALCONUT PERU S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887556;J0101070104;EDULCORANTES;98;Purgado;Nacional;22.46;;;0
90130379;40273628;;AZUCAR BLANCA COSTEÑA X 1 KG;7.76E+12;8225;COSTENO;COSTENO;62700;2053672752;COSTEÑO ALIMENTOS S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024733;J0101070101;AZUCAR BLANCA;98;Purgado;Nacional;2.92;;;0
90489555;40719917;;STEVIA CORONEL  FILTRANTES  X25UN;7.75E+12;2001998;STEVIA COR;STEVIA CORONEL;63163;2048049192;B&L INVERSIONES DEL NORTE SRL.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;98;Purgado;Nacional;4.11;;;0
91655506;41998619;;HUEVOS DE GALLINA LA CHACRA X 30 UN;2.00E+12;2005201;LA CHACRA;LA CHACRA;64272;2052819547;AGROPECUARIA LA CHACRA S.R.L.;30019448;J05;FLC;30019475;J0501;FIAMBRERIA;30019559;J050102;HUEVOS FRESCOS;30020802;J05010202;GALLINA;91438233;J0501020204;REGULARES;98;Purgado;Nacional;11.7;;;0
90011368;40102562;;PACKX2 INCAUCA MORENAX850GR TETRA PACK;7.71E+12;9605;INCAUCA;INCAUCA;60064;2025376811;UNIMED DEL PERU S.A.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024732;J0101070102;AZUCAR RUBIA;98;Purgado;Nacional;9.88;;;0
92300029;42969712;;F ENDULZANTE STEVIA Y YACON FRASCO 20G;2.00E+12;2003592;ONZA;ONZA;1023350;2060673897;HOUSE COLORS PERU S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;98;Purgado;Nacional;39.39;;;0
91209639;41512528;;AZUCAR RUBIA MUNTHU SHABOIX5KG;7.75E+12;2003324;MUNTHU SHA;MUNTHU SHABOI;63955;2049837798;ALIMENTACION NUTRICION Y SALUD S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024732;J0101070102;AZUCAR RUBIA;98;Purgado;Nacional;13.62;;;0
90861835;41144297;;HUEVOS PARDOS GALLINA PINTADITA X 18UN;2.00E+12;2002580;GALLINA PI;GALLINA PINTADITA;61072;2045261476;LA CALERA S.A.C;30019448;J05;FLC;30019475;J0501;FIAMBRERIA;30019559;J050102;HUEVOS FRESCOS;30020802;J05010202;GALLINA;30024065;J0501020202;EMPACADOS;98;Purgado;Nacional;6.9;;;0
92199349;42804160;;F STEVIA STEVIA PURA Y ORGANICA 15GR;2.00E+12;2007469;CORONEL;CORONEL;1022741;1073065321;GUADALUPE NUNEZ SALAZAR;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;2;Descontinuado;Nacional;21.19;;;0
92801306;43686659;;HUEVO PARDO X 60UN LAMINADO;2.00E+12;12430;TOTTUS;TOTTUS;63694;2052408881;AVIVEL SAC;30019448;J05;FLC;30019475;J0501;FIAMBRERIA;30019559;J050102;HUEVOS FRESCOS;30020802;J05010202;GALLINA;91438233;J0501020204;REGULARES;1;Inactivo;Nacional;23.62;;;0
91483099;41809006;;PAPEL HIGIENICO PULPA VIIRGEN TOTTUS 20 MTS X 24U;2.00E+12;12430;TOTTUS;TOTTUS;117806;2014328947;PAPELERA EL PACIFICO S.A;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;12.13;;;0
92606875;43377706;;PARACAS PAPEL HIG DH BLACK 40MT X 18UN;7.75E+12;2007628;PARACAS;PARACAS;63735;2050639223;PAPELERA REYES S.A.C;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;0;Activo;Nacional;23.59;0.797075269;F4494;0
92641770;43418813;;AZUCAR BLANCA REFINADA X 1KG MANUELITA;7.75E+12;2012728;MANUELITA;MANUELITA;60920;2030358562;SUCDEN PERU SA;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024733;J0101070101;AZUCAR BLANCA;0;Activo;Nacional;3.47;0.529336037;F7908;0
92753882;43600253;;PAPEL HIG SOFT PREMIUM 40MT X4 TOTTUS;2.00E+12;2013187;TTSOFT;TOTTUS SOFT;1748;2010004764;PAPELERA NACIONAL S A;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;0;Activo;Nacional;4.55;4.800039327;P7233;0
92335205;43026080;;PAPEL HIG SUAVE RESISTEMAX 50M DOB HOJA BOLX12UND;7.75E+12;12164;SUAVE;SUAVE;1040503;2061531905;FAMPRO TISSUE PERU S.R.L.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;6;Obsoleto;Nacional;17.39;;;0
10464020;10461877;;AZUCAR RUBIA BLS X 2KG LA SERRANITA;7.75E+12;10049;LASERRANI;LA SERRANITA;7562;2010148367;AGALPESA S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024732;J0101070102;AZUCAR RUBIA;98;Purgado;Nacional;5.52;;;0
30010474;30010454;;PAPEL HIGIENICO 2H ELITE MEGARROLLOX8UND;7.76E+12;8752;ELITE;ELITE;8104;2026635233;SOFTYS PERU S.A.C.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;7.59;;;0
92039182;42555583;;POLEN X 125GR;2.00E+12;2002322;ABEDULCE;ABEDULCE;63481;1009495235;CCOYLLO ESPEJO SANTIAGO  CCOYLLO / ESPEJ;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;98;Purgado;Nacional;16.95;;;0
10271095;10270109;;PAPEL HIG SUAVE 2 HOJA JUMBO X 4;7.75E+12;12164;SUAVE;SUAVE;144;2010015294;KIMBERLY-CLARK PERU S.R.L.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;3.02;;;0
91349887;41663508;;PACK HUEVOS GALLINAS LIBRES X 12UN;7.76E+12;2007475;GALLINAS L;GALLINAS LIBRES;61072;2045261476;LA CALERA S.A.C;30019448;J05;FLC;30019475;J0501;FIAMBRERIA;30019559;J050102;HUEVOS FRESCOS;30020802;J05010202;GALLINA;91438232;J0501020203;ESPECIALES;0;Activo;Nacional;10.82;1.592847121;F6355;0
92086897;42623465;;F PANELA GRANULADA AZUCAR ORGANICA 5KG;2.00E+12;2010171;ALKALINE C;ALKALINE CARE;1020500;2052164559;A & R SOLUCIONES LOGISTICAS SOCIEDA ANON;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;98;Purgado;Nacional;50.85;;;0
91979397;42466381;;LAKANTO MONKFRUIT SWEETENER GOLDEN X 454GR;2.00E+12;2006503;LAKANTO;LAKANTO;1013622;1046680376;PIERANHIELLA RUBI CHUNG SUAREZ  CHUNG /;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887556;J0101070104;EDULCORANTES;98;Purgado;Nacional;58.47;;;0
92634772;43409834;;TOTTUS PAPEL HIG ESENCIAL 15MTX 40UN;2.00E+12;12430;TOTTUS;TOTTUS;1748;2010004764;PAPELERA NACIONAL S A;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;0;Activo;Nacional;16.37;7.179120927;F9600;0
92180132;42767258;;F ENDULZANTE GOLDEN 453 GR;2.00E+12;2006503;LAKANTO;LAKANTO;1022286;2060251840;MERCADILLO PERU S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887556;J0101070104;EDULCORANTES;98;Purgado;Nacional;61.69;;;0
90543631;40769095;;HUEVOS JUMBO PARDOS LA CALERA x 15UND;7.75E+12;2001387;LACALERA;LA CALERA;61072;2045261476;LA CALERA S.A.C;30019448;J05;FLC;30019475;J0501;FIAMBRERIA;30019559;J050102;HUEVOS FRESCOS;30020802;J05010202;GALLINA;30024065;J0501020202;EMPACADOS;98;Purgado;Nacional;7.05;;;0
92066069;42593812;;F ERITRITOL PURO 500GR;2.00E+12;2010020;70 25 05 L;70 25 05 LOW CARB;1019885;2060605864;JODOWA INVERSIONES SAC;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;98;Purgado;Nacional;35.59;;;0
90227379;40422079;;PAPEL HIG.POMPI FRESH X 24 SACHET;2.00E+12;2001706;POMPI FRES;POMPI FRESH;14798;2010020549;REPRESENTACIONES INTERNACIONALES S. A.C.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020965;J0201030202;SIMPLE;98;Purgado;Nacional;5.21;;;0
92183755;42772231;;F JARABE D YACON VALFIT 250 GR;2.00E+12;2010918;VALFIT;VALFIT;1022534;2060659956;INVERSIONES INTEGRALES LEON MEDRANO SAC;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887556;J0101070104;EDULCORANTES;98;Purgado;Nacional;19.92;;;0
91938010;42403119;;ENDULZANTE MONKFRUIT LIQUIDO 52 ML;2.00E+12;2006503;LAKANTO;LAKANTO;1008405;2060090283;ECOVENDING S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887556;J0101070104;EDULCORANTES;98;Purgado;Nacional;58.47;;;0
90698739;40971130;;MEZCLA EN POLVO ZUVIA X 200 SACHETS;7.75E+12;2002516;ZUVIA;ZUVIA;61025;2026299632;FARMINDUSTRIA S.A.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;98;Purgado;Nacional;26.36;;;0
92180129;42767255;;F ENDULZANTE CLASSIC 800 GR;2.00E+12;2006503;LAKANTO;LAKANTO;1022286;2060251840;MERCADILLO PERU S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887556;J0101070104;EDULCORANTES;98;Purgado;Nacional;94.58;;;0
10182014;10181828;;AZUCAR BLANCA;2.00E+12;117233;INTERLOOM;INTERLOOM;20793;2010971403;INTERLOOM S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;92163647;J0101070106;GRANEL;2;Descontinuado;Nacional;2.13;;;0
92801532;43686887;;STEVIA PRECIO UNO POTE 150G;2.00E+12;2000610;PREC;PRECIO UNO;63383;2053871321;ONZA PERU S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;1;Inactivo;Nacional;11.61;;;0
91937992;42403113;;ENDULZANTE MONKFRUIT CLASSIC 454 GRS;2.00E+12;2006503;LAKANTO;LAKANTO;1008405;2060090283;ECOVENDING S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887556;J0101070104;EDULCORANTES;98;Purgado;Nacional;55.08;;;0
90609564;40873877;;SUAVE PAPEL HIGIENICO RINDEMAX X 4;7.75E+12;12164;SUAVE;SUAVE;144;2010015294;KIMBERLY-CLARK PERU S.R.L.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;2.3;;;0
92039181;42555582;;POLEN X 500GR;2.00E+12;2002322;ABEDULCE;ABEDULCE;63481;1009495235;CCOYLLO ESPEJO SANTIAGO  CCOYLLO / ESPEJ;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;98;Purgado;Nacional;42.37;;;0
91084324;41377500;;STEVIA POTE CORONEL X50GR;7.99E+11;2001998;STEVIA COR;STEVIA CORONEL;63163;2048049192;B&L INVERSIONES DEL NORTE SRL.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;2;Descontinuado;Nacional;12.95;;;0
92254930;42888184;;F PH NOBLE DOBLE HOJA X 2UND;2.00E+12;10835;NOBLE;NOBLE;1021112;1006093458;ROSA SAIRITUPA YALLI DE SALAS;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;2.07;;;0
20038993;20038833;;P.H. SUAVE UNA HOJA X24 ROLLOS;7.75E+12;12164;SUAVE;SUAVE;144;2010015294;KIMBERLY-CLARK PERU S.R.L.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020965;J0201030202;SIMPLE;98;Purgado;Nacional;11.75;;;0
91166230;41465838;;PAPEL HIG HIGIENOL DOBLE HOJA 17M BOLSA X 32 UND;7.76E+12;2003221;HIGIENOL;HIGIENOL;8104;2026635233;SOFTYS PERU S.A.C.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;15.28;;;0
92797646;43681316;;SUCRALOSA TOTTUS CAJA X 50 SOBRES;2.00E+12;12430;TOTTUS;TOTTUS;63383;2053871321;ONZA PERU S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887556;J0101070104;EDULCORANTES;1;Inactivo;Nacional;5.25;;;0
10167729;10167535;;AZUCAR RUBIA COS TE?O X 1 K;2.01E+12;8225;COSTENO;COSTENO;22193;2039132338;CORPORACION TRANSCONTINENTAL D;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024732;J0101070102;AZUCAR RUBIA;98;Purgado;Nacional;1.46;;;0
91350031;41663654;;HUEVOS DE GALLINA PARDO TOTTUS X30 UND;2.00E+12;12430;TOTTUS;TOTTUS;61072;2045261476;LA CALERA S.A.C;30019448;J05;FLC;30019475;J0501;FIAMBRERIA;30019559;J050102;HUEVOS FRESCOS;30020802;J05010202;GALLINA;91438233;J0501020204;REGULARES;0;Activo;Nacional;14.75;0.64637602;F629;1
89993324;40078080;;HUEVO DONA CLARITA PK 15 UND PREMIUM MEDIANO;7.75E+12;1970053;DONA CLARI;DONA CLARITA;60801;2013382301;GRANJA LAS CASUARINAS S.A.C.;30019448;J05;FLC;30019475;J0501;FIAMBRERIA;30019559;J050102;HUEVOS FRESCOS;30020802;J05010202;GALLINA;30024065;J0501020202;EMPACADOS;98;Purgado;Nacional;3.98;;;0
90212767;40375528;;AZUCAR RUBIA PRECIO UNO X 1KG;2.00E+12;2000610;PREC;PRECIO UNO;64095;2060030762;STYWI S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024732;J0101070102;AZUCAR RUBIA;0;Activo;Nacional;2.38;0.255402769;F3089;1
92641771;43418814;;AZUCAR BLANCA REFINADA X 5KG MANUELITA;7.75E+12;2012728;MANUELITA;MANUELITA;60920;2030358562;SUCDEN PERU SA;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024733;J0101070101;AZUCAR BLANCA;0;Activo;Nacional;16.19;0.529336037;F2212;0
91400324;41719028;;TABLETAS SPLENDA X100UN;7.23E+11;12080;SPLENDA;SPLENDA;194;2010003083;G.W. YICHANG & CIA S.A.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887556;J0101070104;EDULCORANTES;0;Activo;Nacional;13.22;1.001766446;F6750;0
92719411;43535026;;CAJA HUEVO ROJO LA CALERA X UND;7.75E+12;2001387;LACALERA;LA CALERA;61072;2045261476;LA CALERA S.A.C;30019448;J05;FLC;30019475;J0501;FIAMBRERIA;30019559;J050102;HUEVOS FRESCOS;30020802;J05010202;GALLINA;91438233;J0501020204;REGULARES;0;Activo;Nacional;86.58;2.479239177;P2524;0
91570797;41902210;;PANELA TOTTUS ORIGENES X 1KG;2.00E+12;2003674;TOTTUS ORI;TOTTUS ORIGENES;63383;2053871321;ONZA PERU S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;0;Activo;Nacional;6.5;0.46724876;F2539;1
20067211;20066951;;PH ELITE 1/H X16 AMBIENTADOR RENUZIT DREAM;2.02E+12;8752;ELITE;ELITE;8104;2026635233;SOFTYS PERU S.A.C.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020965;J0201030202;SIMPLE;98;Purgado;Nacional;10.45;;;0
20034983;20034823;;SPLENDA SOBRES X 50 UNID.;7.23E+11;12080;SPLENDA;SPLENDA;194;2010003083;G.W. YICHANG & CIA S.A.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887556;J0101070104;EDULCORANTES;0;Activo;Nacional;16.21;0.721799191;F1669;0
90261873;40458420;;ROSAL PLUS MEDIANO DOBLE HOJA X 4 UN;7.59E+12;119476;ROSAL;ROSAL;25713;2033099843;PAPELERA INKA S.A.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;3.86;;;0
10261540;10260654;;AZUCAR BLANCA D O?A RITA X 1 KILO;7.75E+12;116520;DONARITA;DONARITA;26213;2010062101;COMERCIALES Y SERVICIOS INDUST;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024733;J0101070101;AZUCAR BLANCA;98;Purgado;Nacional;1.58;;;0
30014092;30013872;;PAPEL HIGIENICOX 16 ROLLOS ROSALx25mt;7.70E+12;119476;ROSAL;ROSAL;25713;2033099843;PAPELERA INKA S.A.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;8.18;;;0
92039184;42555585;;PROPOMIEL X 150;2.00E+12;2002322;ABEDULCE;ABEDULCE;63481;1009495235;CCOYLLO ESPEJO SANTIAGO  CCOYLLO / ESPEJ;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;98;Purgado;Nacional;16.95;;;0
91938011;42403120;;ENDULZANTE MONKFRUIT POWDERED 454 GRS;2.00E+12;2006503;LAKANTO;LAKANTO;1008405;2060090283;ECOVENDING S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887556;J0101070104;EDULCORANTES;98;Purgado;Nacional;72.03;;;0
90349255;40568056;;STAC POLVO X 200 SOBRES;7.75E+12;12122;STAC;STAC;1136;2010028493;EUROFARMA PERU S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;98;Purgado;Nacional;25.45;;;0
